osm_id,lat,lon,category,subtype,name
way/463774708,27.0810604,85.577993,Mining,quarry,
way/463942943,19.0069253,81.8449899,Mining,quarry,
way/464128328,10.8989769,78.8510784,Industrial,industrial,
way/464283160,28.6375535,77.2549769,Industrial,industrial,Rajghat Thermal Power Station
way/464283162,28.6424527,77.2532476,Industrial,bus_depot,Rajghat Bus Depot
way/464624506,16.9799894,96.132659,Industrial,industrial,
way/464624523,16.9821018,96.1351548,Industrial,industrial,
way/464809061,27.0228612,85.6356912,Industrial,brickworks,
way/464809062,27.0157886,85.6089829,Mining,quarry,
way/464809063,27.0150081,85.6085069,Mining,quarry,
way/464809064,27.015302,85.6087365,Industrial,brickworks,
way/464925376,10.8580697,78.8790865,Industrial,kiln,
way/464925377,10.8626479,78.8764271,Industrial,kiln,
way/464925378,10.8626426,78.8736603,Industrial,kiln,
way/464925379,10.8633722,78.8718176,Industrial,kiln,
way/464925380,10.865411,78.8676549,Industrial,kiln,
way/464925381,10.8615546,78.8653964,Industrial,kiln,
way/464925382,10.8669771,78.8345216,Industrial,kiln,
way/464925384,10.8754785,78.8483014,Industrial,kiln,
way/464925410,10.8700183,78.8689534,Industrial,kiln,
way/464925411,10.8688462,78.8680354,Industrial,kiln,
way/464925413,10.8705175,78.8639282,Industrial,kiln,
way/464928710,10.882249,78.8855496,Industrial,kiln,
way/464939295,10.9086431,78.6954618,Industrial,industrial,Rice Mill
way/464939297,10.9071643,78.7075291,Industrial,industrial,Rice Mill
way/464939298,10.9064192,78.7069084,Industrial,industrial,Rice Mill
way/464939299,10.9088969,78.7110813,Industrial,industrial,Rice Mill
way/464939300,10.910119,78.710392,Industrial,industrial,Rice Mill
way/464939301,10.9086573,78.7090408,Industrial,industrial,Rice Mill
way/464939302,10.9085894,78.7080565,Industrial,industrial,Rice Mill
way/464939303,10.9084156,78.7072008,Industrial,industrial,Rice Mill
way/464939304,10.9082641,78.7064384,Industrial,industrial,Rice Mill
way/464939305,10.9080298,78.7055459,Industrial,industrial,Rice Mill
way/464939306,10.9080903,78.7042852,Industrial,industrial,Rice Mill
way/464939307,10.9104093,78.7081336,Industrial,industrial,Rice Mill
way/464939308,10.9098767,78.7070406,Industrial,industrial,Rice Mill
way/464939309,10.9109848,78.7023071,Industrial,industrial,Rice Mill
way/464939310,10.9104753,78.7009637,Industrial,industrial,Rice Mill
way/464939311,10.9098006,78.7012074,Industrial,industrial,Rice Mill
way/464939313,10.9088896,78.7026196,Industrial,industrial,Rice Mill
way/464939314,10.9171625,78.6980089,Industrial,industrial,Rice Mill
way/464940398,10.9149125,78.6978568,Industrial,industrial,Rice Mill
way/464940399,10.912861,78.6999536,Industrial,industrial,Rice Mill
way/464940400,10.9130546,78.6986523,Industrial,industrial,Rice Mill
way/464940401,10.9121815,78.6992745,Industrial,industrial,Rice Mill
way/464940403,10.9070211,78.7054697,Industrial,industrial,Rice Mill
way/464940405,10.9078142,78.6969021,Industrial,industrial,
way/464940406,10.9085608,78.6968958,Industrial,industrial,
way/464987699,17.0171726,96.1452966,Industrial,industrial,
way/464987701,17.0209313,96.1486453,Industrial,industrial,
way/465131187,25.3539663,83.0424566,Industrial,industrial,Brickyard
way/465131188,25.3547254,83.0466383,Industrial,industrial,Brickyard
way/465142418,25.2993144,82.9269018,Industrial,industrial,Brickyard
way/465151431,25.3746755,83.054125,Industrial,industrial,Brickyards
way/465162317,10.9166011,78.6976447,Industrial,industrial,Rice Mill
way/465162318,10.9106876,78.7074306,Industrial,industrial,Rice Mill
way/465162320,10.9117029,78.7082554,Industrial,industrial,Rice Mill
way/465162321,10.9221895,78.7024886,Industrial,industrial,Rice Mill
way/465162332,10.9185877,78.6955404,Industrial,industrial,Rice Mill
way/465162333,10.9172406,78.6961989,Industrial,industrial,Rice Mill
way/465162334,10.915958,78.6962767,Industrial,industrial,Rice Mill
way/465162335,10.914301,78.6953553,Industrial,industrial,Rice Mill
way/465162336,10.9138458,78.6965919,Industrial,industrial,Rice Mill
way/465162337,10.9128088,78.6973743,Industrial,industrial,Rice Mill
way/465162338,10.9129024,78.6959073,Industrial,industrial,Rice Mill
way/465162345,10.9172806,78.7026735,Industrial,industrial,Rice Mill
way/465265817,28.683841,74.581827,Mining,quarry,
way/465279758,28.6806199,74.56876,Mining,quarry,
way/465354285,10.8183066,76.6660653,Industrial,industrial,Milma Cattle Feed Plant
way/465380802,28.6861306,74.5664269,Mining,quarry,
way/465380803,28.6863147,74.5659562,Mining,quarry,
way/465380804,28.6863988,74.5666985,Mining,quarry,
way/465380806,28.6872632,74.5590811,Mining,quarry,
way/465380809,28.6868547,74.5649933,Mining,quarry,
way/465380810,28.685957,74.5642115,Mining,quarry,
way/465449067,12.8941314,77.7066379,Industrial,industrial,
way/465449262,12.8954977,77.7047765,Industrial,depot,BMTC Depot 42 (Kodathi)
way/465454461,28.6660156,74.5422539,Mining,quarry,
way/465520215,26.8091615,85.5230741,Mining,quarry,
way/465520216,26.8080918,85.523353,Mining,quarry,
way/465520217,26.8081382,85.5246495,Mining,quarry,
way/465520218,26.8089685,85.5250935,Mining,quarry,
way/465520219,26.8096699,85.5253028,Mining,quarry,
way/465520220,26.8089948,85.5263313,Mining,quarry,
way/465520221,26.8089267,85.525761,Industrial,brickworks,
way/465520228,26.8125821,85.4062208,Mining,quarry,
way/465520229,26.8128394,85.40632,Industrial,brickworks,
way/465520230,26.812597,85.4193024,Mining,quarry,
way/465520231,26.8125251,85.4191575,Industrial,brickworks,
way/465524796,28.6705112,74.5379221,Mining,quarry,
way/465524799,28.6702783,74.5393664,Mining,quarry,
way/465524801,28.6687374,74.5412232,Mining,quarry,
way/465531063,28.6650787,74.5547568,Mining,quarry,
way/465543444,16.9611619,96.1492472,Industrial,industrial,
way/465543447,16.9578446,96.1501752,Industrial,industrial,
way/465577316,12.8748421,79.6622105,Industrial,industrial,
way/465577317,12.8768459,79.6629066,Industrial,industrial,
way/465658312,30.5755329,73.1512419,Industrial,industrial,Multaji Enterprises Salt Lamp Manufacturing Unit
way/465688543,6.9583296,79.8559067,Industrial,port,Unity Container Terminal
way/465709123,28.6709011,74.5364052,Mining,quarry,
way/465730178,26.8819046,85.6095277,Mining,quarry,
way/465730182,26.8822982,85.60955,Industrial,brickyard,
way/465795982,26.1921284,85.3028978,Power,plant,Kanti Thermal Power Station
way/465797713,17.0396919,82.1289705,Power,plant,Gautami Combined Cycle Power Plant
way/465866727,28.6531578,74.5533193,Mining,quarry,
way/465866733,28.6618386,74.5577503,Mining,quarry,
way/465866737,28.6528419,74.5506109,Mining,quarry,
way/465866739,28.6541841,74.5550882,Mining,quarry,
way/465866752,28.6649435,74.5562081,Mining,quarry,
way/465866753,28.6623981,74.5576772,Mining,quarry,
way/465866755,28.6631054,74.5573681,Mining,quarry,
way/465866757,28.6551774,74.5570718,Mining,quarry,
way/465874233,11.5924804,79.4719788,Power,plant,Neyveli Thermal Power Station I
way/465887723,28.6606771,74.5580967,Mining,quarry,
way/465887739,28.6512913,74.5550202,Mining,quarry,
way/465887740,28.6481113,74.5549477,Mining,quarry,
way/465887766,28.6538939,74.5583286,Mining,quarry,
way/465887772,28.6519312,74.5570654,Mining,quarry,
way/465887792,28.6588172,74.5600151,Mining,quarry,
way/465887796,28.6606083,74.5591448,Mining,quarry,
way/465940159,15.6666514,77.4850633,Power,plant,
way/465972595,16.9661326,96.1492243,Industrial,industrial,
way/465972596,16.9625088,96.1655673,Industrial,industrial,
way/465972613,16.958635,96.1628683,Industrial,industrial,
way/465978059,15.2323525,78.2015899,Power,plant,
way/466131066,24.758377,89.8412586,Industrial,industrial,Jute Mill
way/466142896,8.912019,77.7447131,Power,plant,Kayanathar
way/466293555,32.6372818,74.9239883,Industrial,industrial,
way/466293556,32.6316638,74.920729,Industrial,industrial,
way/466695692,25.3975149,81.8668269,Industrial,industrial,Cotton Mill
way/466767426,26.8346971,89.2361522,Mining,quarry,
way/466876438,25.2319439,83.0479611,Industrial,industrial,Brick works
way/466910257,25.2210794,83.0417333,Industrial,industrial,Brickworks
way/466911966,25.2149008,83.0387935,Industrial,industrial,Brickworks
way/466911967,25.2019612,83.0342015,Industrial,industrial,Brickworks
way/466911968,25.1979351,83.0391912,Industrial,industrial,Brickworks
way/466911971,25.1970263,83.037396,Industrial,industrial,Brickworks
way/466911973,25.2038673,83.0395313,Industrial,industrial,Brickworks
way/466911976,25.2073449,83.0404487,Industrial,industrial,Brickworks
way/466911977,25.2130548,83.0473232,Industrial,industrial,Brickworks
way/467182509,24.6388567,83.1025295,Industrial,industrial,Churk Cement Factory
way/467378949,13.752544,76.8858628,Industrial,industrial,KSRTC Bus Depot
way/467409730,25.1647457,82.9946273,Industrial,industrial,Brickworks
way/467409731,25.1637258,82.9982813,Industrial,industrial,Brickworks
way/467409732,25.1619926,82.9992258,Industrial,industrial,Brickworks
way/467409733,25.160843,83.0001116,Industrial,industrial,Brickworks
way/467409734,25.1558377,82.9973629,Industrial,industrial,Brickworks
way/467409735,25.1583315,82.998822,Industrial,industrial,Brickworks
way/467409736,25.1599528,82.9968028,Industrial,industrial,Brickworks
way/467409737,25.1574826,83.0032901,Industrial,industrial,Brickworks
way/467409738,25.1585615,83.000333,Industrial,industrial,Brickworks
way/467409739,25.1571403,83.0011902,Industrial,industrial,Brickworks
way/467409740,25.1542928,82.9929992,Industrial,industrial,Brickworks
way/467409741,25.1525299,82.9929536,Industrial,industrial,Brickworks
way/467409746,25.168424,83.0165062,Industrial,industrial,Brickworks
way/467409747,25.1700275,83.0174311,Industrial,industrial,Brickworks
way/467409748,25.1658597,83.0191637,Industrial,industrial,Brickworks
way/467409749,25.1680114,83.022466,Industrial,industrial,Brickworks
way/467409750,25.1668382,83.0245308,Industrial,industrial,Brickworks
way/467409751,25.1659137,83.0213941,Industrial,industrial,Brickworks
way/467409754,25.1699042,83.0221217,Industrial,industrial,Brickworks
way/467409755,25.1725239,83.0244904,Industrial,industrial,Brickworks
way/467409756,25.1715146,83.0242214,Industrial,industrial,Brickworks
way/467409759,25.1729319,83.0272782,Industrial,industrial,Brickworks
way/467412214,14.4482804,75.7909597,Industrial,industrial,Cargill India Private Limited
way/468372228,10.0471254,76.3401901,Industrial,works,Hindustan Machine Tools (HMT)
way/468409814,25.1313978,82.9289316,Industrial,industrial,Brickworks
way/468565776,16.9898731,96.1590432,Industrial,industrial,
way/468565799,16.9962798,96.1543097,Industrial,industrial,
way/468781855,25.9319125,89.4757815,Industrial,industrial,Brickworks
way/468781857,25.9274178,89.4827204,Industrial,industrial,Brickworks
way/468783624,25.9276134,89.4840856,Industrial,industrial,Brickworks
way/468993449,25.9245303,89.4787419,Industrial,industrial,Brickworks
way/469369938,22.4463662,91.9315887,Power,plant,RPCL Raozan Power Plant
way/469648970,31.383894,89.0113788,Industrial,industrial,
way/469648982,31.3815139,88.9472909,Industrial,industrial,
way/469648983,31.3875091,88.9531922,Industrial,industrial,
way/469649002,31.3883545,88.9535267,Mining,quarry,
way/469649013,31.3937477,88.9693408,Industrial,industrial,
way/470684189,18.4035792,74.5548327,Mining,quarry,
way/471353792,25.3794436,68.2300612,Industrial,industrial,NLC Super Det Yard
way/471353820,25.3806279,68.2282105,Industrial,industrial,NLC Super Det Yard
way/471428320,25.115167,82.5668723,Industrial,industrial,
way/471428321,25.114985,82.5687482,Industrial,industrial,
way/472272180,18.5122117,73.9153803,Industrial,industrial,
way/472854852,22.4745347,73.3062714,Industrial,works,Indutch Composites Technology PVT.LTD.
way/472914810,12.3648483,76.6200501,Industrial,industrial,Topnote Aromatics
way/473374977,26.4904751,89.4612729,Industrial,industrial,Alipurduar substation
way/474087870,22.7300662,91.5067178,Industrial,industrial,
way/474126839,13.2102118,77.6422771,Mining,quarry,Sadahalli Quarry
way/474159836,9.6261598,76.4934243,Industrial,industrial,
way/474164343,17.8604178,75.9708267,Industrial,industrial,
way/474287432,13.1939153,77.7006997,Industrial,wastewater_plant,
way/474417450,27.2245762,74.2518714,Power,plant,
way/474417451,28.1252614,72.976324,Power,plant,
way/474417452,28.1371721,72.9667178,Power,plant,
way/474863892,10.1819052,76.3746779,Industrial,industrial,Transformers and Electricals Kerala Ltd
way/475122713,10.7963674,76.7688455,Industrial,industrial,Hindustan Petroleum Corpn
way/475174313,27.3297466,72.2715141,Power,plant,
way/475257630,21.3003478,70.2705851,Mining,quarry,
way/475276057,21.4334589,70.3040242,Industrial,industrial,
way/475278096,22.3237294,70.7840296,Industrial,industrial,
way/475292286,18.9617196,72.9008405,Industrial,industrial,
way/475292289,18.9600872,72.9024471,Industrial,industrial,
way/475312660,25.0924981,82.5106258,Industrial,industrial,
way/475448253,27.3928069,89.5527609,Mining,quarry,
way/475448267,27.39372,89.5628952,Mining,quarry,
way/475448275,27.3902172,89.5638384,Mining,quarry,
way/475450535,27.3776998,89.5450356,Mining,quarry,
way/475450542,27.397172,89.5637412,Mining,quarry,
way/475450543,27.4011474,89.5703763,Industrial,industrial,
way/475691319,10.1826562,76.1706305,Industrial,port,Muanmbam Harbour
way/475763757,20.2860348,86.6396948,Industrial,industrial,Cargill Foods Industry
way/475883042,17.634848,78.4088651,Industrial,industrial,Indian Air Force Oil Storages
way/475908394,20.9270686,79.2469872,Power,plant,Lodha Industries
way/475908397,21.0104743,79.1795456,Mining,quarry,
way/475908399,21.0110817,79.1541633,Mining,quarry,
way/475959669,22.0804235,88.1027062,Power,plant,Hiranmaye Haldia Power Plant
way/476066400,9.1994224,76.4854904,Industrial,industrial,Alleppey Co-operative Spinning Mills Limited
way/476066401,9.1988135,76.4856355,Industrial,industrial,Alleppey Co-operative Spinning Mills Limited
way/476066402,9.1988828,76.4860503,Industrial,industrial,Alleppey Co-operative Spinning Mills Limited
way/476615816,20.2615124,86.6047767,Industrial,industrial,IOCL Oil Refinery / Petrochemical Plant
way/476855038,20.2836219,86.6220628,Industrial,refinery,Hindustan Petroleum Corporation Limited
way/476855039,20.2858011,86.6270373,Industrial,refinery,IOCL Terminal
way/476951422,25.0407,83.0016826,Mining,quarry,
way/476951423,25.0369499,83.0019567,Mining,quarry,
way/476951424,25.0448725,83.0049298,Mining,quarry,
way/476951425,25.0537926,82.996022,Mining,quarry,
way/476951426,25.0440882,82.9784537,Mining,quarry,
way/476951436,25.0646027,82.9978477,Mining,quarry,
way/477458349,7.2305434,80.1588656,Mining,quarry,
way/477458350,7.2290599,80.1590508,Mining,quarry,
way/477550037,29.8451921,73.8767468,Industrial,distributor,Shree Tractors (Farmtrac Dealer)
way/477550038,29.8520125,73.8767424,Industrial,industrial,
way/477564303,9.4929124,78.6424732,Industrial,brickyard,
way/477564304,9.4991424,78.6411443,Industrial,brickyard,
way/477564305,9.4948013,78.6408064,Industrial,brickyard,
way/477564306,9.4914732,78.6434617,Industrial,brickyard,
way/477564307,9.4885076,78.6456665,Industrial,brickyard,
way/477564308,9.489497,78.6489281,Industrial,brickyard,
way/477833799,25.1362679,82.9403696,Industrial,industrial,Brickworks
way/477833804,25.168799,82.9608469,Industrial,industrial,Brickworks
way/478014407,23.5717451,72.957929,Industrial,industrial,GIDC
way/478014408,23.6211228,72.9516968,Mining,quarry,
way/478014409,23.6313651,72.9501626,Mining,quarry,
way/478018820,11.5325153,76.1302334,Industrial,industrial,AVT Tea Factory
way/478268207,15.7440513,73.65464,Industrial,industrial,
way/478371332,12.5491982,77.7842244,Industrial,industrial,Garments
way/478494303,29.366854,73.5598475,Industrial,industrial,
way/478547375,10.3426749,76.2370866,Industrial,industrial,
way/478721869,30.0114341,73.2703495,Industrial,industrial,
way/478798985,19.407526,72.8719306,Industrial,industrial,Khokhani Estate
way/478799052,19.4088694,72.871718,Industrial,industrial,Neelkanth Industrial Estate
way/478811340,28.6613007,77.5766006,Industrial,industrial,
way/478811341,28.6554645,77.5713328,Industrial,industrial,
way/478811342,28.6495331,77.5813535,Industrial,industrial,
way/479281770,23.6915865,90.4268401,Industrial,industrial,সরকারি ময়দার মিল
way/479527512,20.59255,79.7202668,Industrial,industrial,
way/479642041,23.3255862,72.4184915,Industrial,industrial,Apurvi pipes
way/479642121,23.3225279,72.4234134,Industrial,industrial,Western protins
way/479642638,23.3237574,72.427826,Industrial,industrial,Master coats
way/479660309,30.5964458,76.8484699,Industrial,industrial,slacimehca ingas
way/479692190,8.1954568,77.4189607,Industrial,industrial,Rice godown
way/479731910,25.0612285,82.8826408,Industrial,industrial,
way/479977032,13.7172224,80.1724664,Industrial,industrial,Ascent Wind Profiler
way/480215597,19.0704253,77.3108863,Industrial,industrial,
way/480215598,19.0752607,77.3101326,Industrial,industrial,
way/480215599,19.0764953,77.3111491,Industrial,industrial,
way/480215601,19.0822139,77.3150342,Industrial,industrial,
way/480215602,19.0614968,77.303879,Industrial,industrial,
way/480215603,19.059359,77.3032017,Industrial,industrial,
way/480510335,19.0319302,77.4156579,Mining,quarry,
way/480710056,20.6576474,79.7181067,Industrial,industrial,Tulshiram Rice Mill
way/480937746,17.0196401,96.13463,Industrial,industrial,Myanmar C.P. Lifestock Co. Ltd.
way/480937748,17.0208324,96.1364545,Industrial,industrial,
way/481184357,23.1655747,72.8141633,Industrial,industrial,Gujara Electrical Board Office
way/481421407,22.4066035,69.7371071,Industrial,industrial,BORD's crude oil terminal
way/481606227,25.0916406,82.8968277,Industrial,industrial,
way/481660029,20.6562913,79.8809725,Industrial,works,Maa Tuljabhawani Rice Mill
way/481660032,20.6341639,79.8625575,Industrial,industrial,
way/481716797,28.8672971,76.5139469,Industrial,industrial,
way/481785335,28.4285796,81.0899799,Industrial,industrial,pragati babio udhog
way/481786090,28.2085541,81.342332,Industrial,industrial,Rice mill
way/481828184,14.27436,74.4317426,Industrial,port,
way/481829563,27.2741273,91.5039213,Industrial,industrial,
way/482144635,23.1655928,72.8054878,Industrial,industrial,
way/482164650,27.4605259,94.945945,Industrial,industrial,
way/482685600,16.7104795,80.3269995,Industrial,industrial,
way/482761622,30.576872,76.4417463,Agricultural,agriculture,
way/482814353,22.2827034,79.533838,Industrial,industrial,
way/482814354,22.2843191,79.5328349,Mining,quarry,
way/482814355,22.2817751,79.5371905,Industrial,industrial,
way/482815592,22.2775668,79.5091991,Industrial,industrial,
way/482815842,22.2925412,79.5292178,Industrial,industrial,
way/482815843,22.2935394,79.5294793,Mining,quarry,
way/482940541,21.4036894,72.1614589,Industrial,industrial,
way/482966902,21.4081356,72.1667152,Industrial,industrial,
way/482966905,21.4181363,72.1538862,Industrial,industrial,
way/482975094,26.8676625,88.0787009,Industrial,industrial,Kanyam Tea Estate
way/483033460,12.9777131,76.8813042,Industrial,industrial,HPCL LPG Bottling Yard Yediyur
way/483033465,13.0695674,77.2332213,Industrial,industrial,
way/483179408,19.1282816,72.9320756,Industrial,industrial,
way/483194342,7.8207828,81.5551963,Industrial,industrial,Gopi Food Ceylon pvt ltd factory
way/483203685,12.139856,76.6618012,Industrial,industrial,
way/483432035,19.1260075,72.9264567,Industrial,industrial,
way/483549919,34.8365348,73.0044813,Industrial,industrial,
way/483648689,7.694152,81.5278321,Mining,quarry,VVK Quary
way/483718096,9.9789451,76.3763557,Industrial,industrial,
way/483886307,16.5243013,80.620126,Industrial,industrial,
way/483952647,26.7718524,87.8803156,Industrial,industrial,
way/484021920,23.4612466,91.2504444,Industrial,industrial,বিবিরবাজার স্থল বন্দর
way/484209078,19.3943579,75.7058358,Industrial,industrial,
way/484281740,23.1889491,79.917163,Industrial,industrial,Krishi Upaj Mandi
way/484567174,9.5115183,76.7394413,Mining,quarry,Granite Quarry
way/484767232,23.1647893,72.8141516,Industrial,industrial,
way/484875751,9.491568,76.7718398,Mining,quarry,Granite Quarry
way/485121440,28.11789,84.1271185,Industrial,industrial,Sugarcane Factory
way/485330858,23.7412924,92.7965939,Industrial,industrial,"UD&PA Dumping Ground, Tuirial"
way/485335292,23.7290547,92.7749941,Industrial,industrial,Quarry
way/485473647,18.1941857,80.1334607,Industrial,industrial,
way/485874633,11.5778549,76.052998,Industrial,industrial,Chundale Tea Factory
way/486086931,27.6166288,83.1376035,Industrial,industrial,
way/486107785,22.4116942,80.0283921,Mining,quarry,
way/486107786,22.4104978,80.0242279,Mining,quarry,
way/486107789,22.4097092,80.033833,Mining,quarry,
way/486179968,6.0151167,80.250838,Mining,quarry,
way/486311188,28.2489546,84.0107893,Industrial,grinding_mill,
way/486731344,28.5355036,81.1146094,Industrial,industrial,
way/486733183,23.1488565,72.785984,Industrial,industrial,
way/486828934,27.232326,80.2929754,Industrial,brickyard,
way/486839793,27.0714544,80.4987428,Industrial,brickyard,
way/486843438,27.1465953,80.3932803,Industrial,brickyard,
way/486843439,27.1501384,80.3952571,Industrial,brickyard,
way/486844919,27.1637069,80.3538384,Industrial,brickyard,
way/487039624,17.2362001,78.4490531,Industrial,industrial,Air India Engineering Services Limited
way/487059648,27.0966547,80.5035894,Industrial,brickyard,
way/487398476,17.3378673,79.920207,Mining,quarry,
way/487398477,17.341201,79.9298711,Mining,quarry,
way/487501865,30.5379778,72.696084,Industrial,industrial,
way/487520499,27.2663313,80.2261339,Mining,quarry,
way/487520500,27.265721,80.2256378,Industrial,brickyard,
way/487587784,13.1164238,77.5819147,Power,plant,Yelahanka Combined Cycle Power Plant
way/487641391,23.1059392,72.5633186,Industrial,industrial,
way/487644141,17.8351762,83.3583469,Industrial,industrial,COSTAL GOLD
way/487757121,20.6140514,79.8761811,Industrial,industrial,
way/487772881,28.3314559,79.5072452,Mining,quarry,
way/487772882,28.3325974,79.5078159,Industrial,brickyard,
way/487772888,28.3293971,79.4920424,Industrial,brickyard,
way/487772889,28.3329976,79.4943995,Mining,quarry,
way/487772890,28.3324876,79.4949734,Industrial,brickyard,
way/487772891,28.3302401,79.5001903,Industrial,brickyard,
way/487772892,28.3289981,79.4992998,Mining,quarry,
way/487772893,28.3330306,79.5020116,Mining,quarry,
way/487772894,28.333033,79.4998255,Mining,quarry,
way/487772895,28.3336515,79.5004452,Industrial,brickyard,
way/487772896,28.3337247,79.4971594,Industrial,brickyard,
way/487772897,28.3356209,79.4993508,Industrial,brickyard,
way/487772910,28.2993165,79.5210336,Mining,quarry,
way/487772911,28.299914,79.5226351,Industrial,brickyard,
way/487812201,28.2453537,79.4411937,Mining,quarry,
way/487812202,28.2462243,79.4414247,Industrial,brickyard,
way/488010941,28.1546587,79.5758559,Industrial,industrial,
way/488016485,28.3141728,79.5909084,Mining,quarry,
way/488016486,28.3147112,79.5924627,Industrial,brickyard,
way/488016487,28.3116155,79.5922522,Industrial,brickyard,
way/488047178,22.1475077,87.8989878,Industrial,industrial,brickfield
way/488047179,22.1460243,87.9017641,Industrial,industrial,brickfield
way/488116509,28.2258278,79.5343139,Mining,quarry,
way/488116510,28.2248258,79.5321575,Mining,quarry,
way/488116511,28.2214733,79.5337936,Mining,quarry,
way/488116512,28.2189105,79.5306501,Mining,quarry,
way/488116513,28.2355995,79.5196236,Mining,quarry,
way/488116514,28.2359681,79.5179256,Mining,quarry,
way/488116515,28.234926,79.5161179,Mining,quarry,
way/488116516,28.232603,79.5186097,Mining,quarry,
way/488116517,28.23175,79.5171371,Mining,quarry,
way/488116518,28.2303109,79.5172953,Mining,quarry,
way/488116519,28.229245,79.5164371,Mining,quarry,
way/488116520,28.230696,79.5157156,Mining,quarry,
way/488116521,28.2222734,79.5292741,Mining,quarry,
way/488116522,28.2207797,79.5306689,Industrial,brickyard,
way/488116523,28.2184896,79.5321333,Industrial,brickyard,
way/488116524,28.219403,79.5336407,Industrial,brickyard,
way/488116525,28.2212075,79.5326591,Industrial,brickyard,
way/488116526,28.2285762,79.5178157,Industrial,brickyard,
way/488116527,28.2315444,79.5190951,Industrial,brickyard,
way/488116528,28.2334585,79.5206481,Industrial,brickyard,
way/488116529,28.2401955,79.5181429,Mining,quarry,
way/488116530,28.2418183,79.5146453,Mining,quarry,
way/488116531,28.2424662,79.5143584,Industrial,brickyard,
way/488116532,28.2449733,79.5138347,Industrial,brickyard,
way/488116533,28.2488837,79.519362,Industrial,industrial,
way/488116534,28.2493207,79.5182194,Industrial,brickyard,
way/488116535,28.2502069,79.5197938,Mining,quarry,
way/488116536,28.2510055,79.5182837,Mining,quarry,
way/488116537,28.2539234,79.511369,Mining,quarry,
way/488116538,28.2515489,79.5119055,Mining,quarry,
way/488116539,28.2530445,79.5118786,Industrial,brickyard,
way/488116540,28.2579918,79.5148183,Industrial,brickyard,
way/488116541,28.258476,79.5198233,Industrial,brickyard,
way/488116542,28.2598535,79.5128811,Mining,quarry,
way/488116543,28.2616028,79.5119175,Industrial,brickyard,
way/488127660,32.3154598,74.1431141,Industrial,industrial,
way/488127661,32.326642,74.1428045,Industrial,industrial,
way/488165532,26.6301884,88.0617078,Industrial,industrial,
way/488165535,26.6287375,88.0639314,Industrial,industrial,
way/488168981,26.4073184,87.9926344,Industrial,industrial,
way/488278464,8.9820042,76.5554724,Industrial,industrial,Mini Industrial Estate
way/488326609,28.0743765,79.6290548,Mining,quarry,
way/488326610,28.0754059,79.6295926,Industrial,brickyard,
way/488326611,28.078479,79.6221534,Mining,quarry,
way/488326612,28.0773302,79.6227006,Industrial,brickyard,
way/488326613,28.078311,79.6222956,Industrial,brickyard,
way/488532888,27.9234114,79.8356663,Industrial,industrial,
way/488749777,28.2796906,79.8418119,Industrial,brickyard,
way/488749778,28.2798023,79.8335177,Industrial,brickyard,
way/488749779,28.2805266,79.8267634,Mining,quarry,
way/488749780,28.2835586,79.8223965,Industrial,brickyard,
way/488749781,28.2821236,79.8311851,Industrial,brickyard,
way/488749782,28.281521,79.8276336,Industrial,brickyard,
way/488753995,28.2739113,79.8659211,Mining,quarry,
way/488753996,28.274909,79.8657025,Industrial,brickyard,
way/488775400,16.4964303,95.7632763,Industrial,industrial,
way/488917125,28.3204297,79.7986834,Mining,quarry,
way/488917126,28.3206325,79.8001186,Industrial,brickyard,
way/488917127,28.3255666,79.8004192,Industrial,brickyard,
way/488944486,28.3331005,79.7984531,Mining,quarry,
way/488944487,28.3341142,79.7993255,Industrial,brickyard,
way/488949503,28.1031681,79.8783371,Industrial,brickyard,
way/488951722,28.1870894,79.8404485,Industrial,brickyard,
way/488951724,28.184469,79.8395373,Mining,quarry,
way/488951725,28.1793294,79.8409246,Mining,quarry,
way/488951726,28.1780742,79.8448838,Mining,quarry,
way/488951727,28.1800504,79.8440614,Mining,quarry,
way/488951728,28.1805515,79.8406501,Mining,quarry,
way/488951729,28.1839753,79.8391093,Industrial,brickyard,
way/488951730,28.1788225,79.8395852,Industrial,brickyard,
way/488951731,28.1783578,79.8418403,Industrial,brickyard,
way/489008501,8.1412724,81.4337955,Industrial,industrial,Ice factory
way/489021732,8.0368813,81.3980042,Industrial,industrial,Milk kalaking centre
way/489030357,22.1296845,87.9167437,Industrial,industrial,brickfield
way/489030358,22.1323483,87.9114845,Industrial,industrial,brickfield
way/489030361,22.1332682,87.9076577,Industrial,industrial,brickfield
way/489030362,22.1342844,87.8997586,Industrial,industrial,brickfield
way/489030363,22.1345503,87.9035354,Industrial,industrial,brickfield
way/489031525,22.126056,87.9245905,Industrial,industrial,brickfield
way/489031529,22.1279776,87.9210271,Industrial,industrial,brickfield
way/489034822,8.0355958,81.3998452,Industrial,industrial,Rice Mill
way/489039760,8.020904,81.4065494,Industrial,industrial,Mill cullating sentre
way/489039761,8.0210427,81.4068878,Industrial,industrial,Children community sentre
way/489268819,28.1195685,84.0918509,Industrial,industrial,Griha Laxmi gas
way/489273135,20.4435245,85.8973157,Industrial,industrial,Odisha Government Press
way/489400501,26.6280633,87.9682486,Mining,quarry,
way/489400502,26.6278346,87.9685054,Industrial,brickworks,
way/489400503,26.6257481,87.9659109,Mining,quarry,
way/489400504,26.6248425,87.9672024,Mining,quarry,
way/489400506,26.6256065,87.9663894,Industrial,brickworks,
